(682, 132, 1451)
(132, 682, 766)
(738, 766, 942)
(766, 738, 132)
(1541, 105, 806)
(806, 105, 1007)
(77, 1172, 957)
(1172, 77, 1058)
(869, 1172, 1174)
(1172, 869, 957)
(1007, 869, 1174)
(869, 1007, 105)
(1300, 125, 1541)
(1541, 806, 1300)
(806, 370, 1054)
(370, 806, 1007)
(1433, 776, 1402)
(502, 1402, 776)
(1300, 437, 125)
(437, 1300, 1451)
(1113, 519, 1321)
(1321, 795, 1113)
(131, 1113, 795)
(1113, 131, 1274)
(587, 1402, 1142)
(1402, 502, 1142)
(1502, 776, 1047)
(1047, 776, 1246)
(729, 64, 1387)
(729, 1387, 871)
(1058, 575, 1172)
(575, 1152, 1172)
(1174, 1172, 1152)
(1174, 1152, 778)
(1007, 778, 370)
(1007, 1174, 778)
(1054, 78, 806)
(78, 1300, 806)
(78, 682, 1451)
(78, 1451, 1300)
(575, 1058, 1093)
(1093, 1058, 872)
(1410, 872, 1474)
(872, 1410, 1093)
(1435, 1106, 1436)
(1106, 1435, 1428)
(233, 795, 206)
(515, 1058, 77)
(1058, 515, 872)
(131, 795, 599)
(233, 599, 795)
(1502, 1047, 1437)
(845, 1437, 1047)
(516, 872, 515)
(872, 516, 1474)
(1529, 509, 43)
(43, 1, 1529)
(1529, 1, 301)
(1, 1271, 301)
(737, 301, 1271)
(737, 1271, 391)
(495, 725, 382)
(725, 495, 803)
(803, 1412, 725)
(1061, 725, 1412)
(632, 382, 870)
(382, 632, 495)
(972, 720, 372)
(720, 972, 1277)
(158, 1335, 899)
(1335, 158, 10)
(93, 1061, 115)
(1412, 115, 1061)
(10, 1277, 972)
(1277, 10, 158)
(1160, 1178, 1074)
(1178, 1160, 934)
(641, 934, 1160)
(934, 641, 622)
(1160, 1263, 641)
(1263, 1160, 318)
(1438, 1074, 589)
(1074, 1438, 1160)
(318, 1160, 1438)
(475, 318, 771)
(318, 1438, 771)
(16, 537, 736)
(537, 16, 826)
(16, 736, 283)
(283, 736, 565)
(565, 297, 283)
(1341, 935, 1302)
(935, 1341, 360)
(1372, 1302, 893)
(1302, 1372, 1341)
(424, 893, 1326)
(1372, 893, 424)
(318, 220, 1263)
(1263, 220, 1401)
(973, 26, 400)
(26, 973, 1463)
(1312, 973, 400)
(973, 1312, 1165)
(306, 1315, 755)
(1315, 306, 676)
(863, 1478, 1431)
(1478, 863, 1143)
(1478, 755, 1315)
(1315, 1431, 1478)
(1315, 195, 1431)
(195, 1315, 676)
(195, 676, 1177)
(676, 782, 1177)
(1460, 782, 1350)
(782, 1460, 1177)
(1460, 767, 830)
(767, 1460, 1350)
(1350, 1019, 1053)
(1019, 1350, 782)
(767, 1053, 624)
(1053, 767, 1350)
(368, 1303, 1485)
(1303, 368, 1507)
(1110, 368, 1455)
(1507, 368, 1110)
(767, 1034, 830)
(1034, 767, 624)
(374, 1034, 532)
(1034, 374, 830)
(1190, 753, 1189)
(777, 753, 1190)
(1550, 679, 1472)
(679, 1550, 1348)
(679, 1348, 753)
(753, 777, 679)
(1439, 320, 292)
(510, 320, 1439)
(320, 510, 293)
(293, 510, 334)
(1316, 774, 887)
(1316, 887, 702)
(202, 307, 1526)
(307, 202, 100)
(300, 100, 1377)
(307, 100, 300)
(386, 1192, 1191)
(1192, 386, 1264)
(1264, 774, 1316)
(774, 1264, 386)
(1352, 974, 561)
(561, 974, 744)
(865, 744, 974)
(744, 865, 547)
(72, 561, 762)
(561, 72, 1352)
(891, 476, 692)
(476, 1351, 692)
(498, 975, 701)
(975, 498, 399)
(399, 1306, 1351)
(1306, 399, 1483)
(975, 476, 600)
(600, 707, 975)
(600, 1137, 707)
(1137, 600, 1404)
(975, 399, 476)
(476, 399, 1351)
(510, 100, 202)
(100, 510, 1439)
(678, 1375, 37)
(1375, 678, 223)
(1276, 986, 712)
(1276, 712, 452)
(1511, 425, 955)
(425, 1511, 265)
(533, 1419, 205)
(1419, 343, 205)
(1059, 533, 205)
(533, 1059, 789)
(441, 668, 219)
(668, 441, 321)
(612, 369, 1535)
(369, 612, 109)
(425, 1004, 955)
(1004, 425, 823)
(512, 463, 389)
(389, 463, 338)
(848, 369, 130)
(369, 109, 130)
(1360, 831, 1385)
(831, 1360, 393)
(483, 251, 1089)
(1089, 251, 17)
(653, 251, 483)
(251, 653, 442)
(831, 653, 1385)
(653, 831, 442)
(319, 389, 248)
(248, 389, 338)
(1535, 441, 612)
(441, 1535, 321)
(393, 1360, 1419)
(1419, 1360, 343)
(17, 1059, 1089)
(1059, 17, 789)
(265, 163, 21)
(163, 265, 1511)
(248, 130, 319)
(130, 248, 848)
(219, 463, 512)
(463, 219, 668)
(346, 823, 245)
(823, 346, 1004)
(676, 1019, 782)
(1019, 676, 306)
(1548, 1489, 1496)
(1496, 1489, 596)
(1269, 1548, 36)
(1548, 1269, 1489)
(1080, 1077, 1496)
(1496, 596, 1080)
(74, 1527, 1525)
(1527, 74, 481)
(74, 1138, 481)
(1138, 74, 1139)
(550, 1354, 783)
(1354, 550, 1269)
(611, 1530, 672)
(1530, 222, 672)
(1530, 611, 159)
(197, 1373, 581)
(581, 1373, 584)
(693, 584, 1373)
(584, 693, 347)
(1525, 1527, 890)
(890, 1527, 690)
(1080, 914, 1077)
(1077, 914, 1270)
(1135, 914, 1080)
(914, 1135, 846)
(1417, 172, 549)
(172, 1417, 160)
(1242, 857, 392)
(857, 1242, 1361)
(795, 1031, 206)
(1031, 795, 1321)
(1031, 1321, 1251)
(8, 597, 995)
(995, 597, 1031)
(316, 995, 1251)
(1387, 64, 519)
(172, 31, 180)
(172, 180, 549)
(549, 527, 161)
(549, 180, 527)
(161, 1292, 997)
(1292, 161, 527)
(1417, 1242, 160)
(1242, 1417, 1361)
(1417, 997, 1361)
(1417, 161, 997)
(161, 1417, 549)
(1530, 936, 222)
(936, 1530, 101)
(1153, 570, 257)
(570, 1153, 919)
(1153, 710, 919)
(1508, 9, 344)
(344, 9, 1504)
(1508, 154, 9)
(154, 1508, 47)
(1324, 1532, 1114)
(1532, 1324, 820)
(35, 1324, 1149)
(1324, 35, 820)
(1361, 1292, 857)
(1292, 1361, 997)
(176, 1218, 1459)
(1218, 176, 253)
(683, 1293, 1447)
(1293, 683, 1252)
(288, 828, 1551)
(828, 288, 808)
(808, 683, 1447)
(683, 808, 288)
(746, 711, 1459)
(1459, 939, 746)
(388, 383, 711)
(383, 388, 1167)
(383, 1459, 711)
(1459, 383, 176)
(1218, 253, 350)
(1218, 350, 1313)
(1245, 1252, 459)
(1252, 1245, 1386)
(1251, 1321, 110)
(1251, 995, 1031)
(519, 64, 110)
(519, 110, 1321)
(1414, 673, 271)
(1414, 271, 1468)
(673, 1262, 178)
(1414, 1468, 1336)
(1414, 1262, 673)
(271, 673, 33)
(1533, 785, 1353)
(644, 785, 1533)
(1533, 1353, 1469)
(1469, 1353, 1319)
(298, 1469, 308)
(298, 1533, 1469)
(1176, 765, 284)
(765, 1176, 657)
(1280, 657, 1176)
(657, 1280, 460)
(291, 460, 1062)
(460, 1280, 1062)
(1062, 1297, 291)
(1297, 1062, 757)
(757, 289, 1297)
(289, 757, 853)
(674, 340, 1558)
(340, 674, 488)
(458, 765, 1120)
(765, 458, 284)
(674, 1120, 488)
(1120, 674, 458)
(408, 1148, 801)
(1148, 408, 1509)
(7, 1409, 34)
(34, 1409, 1290)
(1409, 1337, 1281)
(1337, 1409, 7)
(1538, 801, 1148)
(801, 1538, 938)
(1094, 1282, 1098)
(1282, 1094, 348)
(677, 38, 266)
(266, 38, 1518)
(1147, 999, 1552)
(999, 1147, 150)
(1133, 1552, 999)
(999, 1285, 1133)
(604, 398, 38)
(398, 1518, 38)
(580, 444, 1273)
(444, 1458, 1273)
(1098, 895, 920)
(895, 188, 920)
(659, 960, 1243)
(960, 677, 1243)
(266, 647, 930)
(647, 266, 1518)
(1282, 1018, 895)
(895, 1098, 1282)
(960, 604, 38)
(960, 38, 677)
(659, 1243, 444)
(444, 1243, 1458)
(1018, 1147, 895)
(1147, 1552, 895)
(1552, 1133, 895)
(895, 1133, 188)
(1133, 866, 188)
(866, 1133, 1285)
(647, 398, 378)
(398, 647, 1518)
(188, 866, 920)
(920, 866, 1381)
(1243, 266, 1458)
(266, 1243, 677)
(378, 190, 647)
(190, 930, 647)
(1018, 949, 1147)
(1147, 949, 150)
(580, 1273, 190)
(190, 1273, 930)
(920, 1094, 1098)
(1094, 920, 1381)
(1282, 949, 1018)
(949, 1282, 348)
(1273, 1458, 266)
(266, 930, 1273)
(1428, 1435, 1557)
(1435, 182, 1557)
(1432, 1557, 546)
(1557, 1432, 1428)
(357, 1432, 1226)
(1432, 546, 1226)
(276, 182, 273)
(1435, 273, 182)
(277, 1328, 1052)
(1328, 277, 1049)
(272, 1226, 244)
(1226, 272, 357)
(277, 1050, 1049)
(1050, 277, 1434)
(1050, 272, 244)
(1434, 272, 1050)
(1328, 273, 1052)
(273, 1328, 276)
(772, 18, 807)
(807, 18, 733)
(171, 1111, 1389)
(1111, 171, 390)
(1200, 1486, 829)
(829, 1486, 341)
(829, 341, 1484)
(341, 487, 1484)
(1486, 1540, 650)
(1540, 1486, 1200)
(761, 296, 1028)
(296, 559, 1028)
(745, 1208, 189)
(1208, 745, 1422)
(189, 18, 772)
(18, 189, 1208)
(808, 1456, 940)
(1456, 808, 1447)
(285, 253, 68)
(253, 285, 350)
(1386, 1197, 1252)
(1252, 1197, 1293)
(1452, 982, 626)
(982, 1452, 151)
(763, 824, 688)
(688, 623, 763)
(230, 112, 688)
(112, 230, 151)
(1322, 249, 824)
(249, 1322, 873)
(249, 688, 824)
(688, 249, 230)
(1452, 112, 151)
(112, 1452, 832)
(816, 181, 164)
(164, 447, 816)
(416, 113, 375)
(113, 416, 94)
(447, 164, 377)
(447, 377, 730)
(375, 816, 416)
(816, 375, 181)
(1260, 94, 416)
(94, 1260, 1159)
(375, 375, 181)
(181, 375, 181)
(364, 747, 912)
(747, 364, 434)
(1286, 1327, 255)
(1286, 255, 1040)
(747, 434, 376)
(747, 376, 1320)
(1286, 912, 1327)
(912, 1286, 364)
(912, 1497, 1327)
(1497, 912, 404)
(1286, 364, 1286)
(364, 1286, 364)
(32, 209, 1369)
(32, 1369, 303)
(1010, 917, 724)
(724, 917, 1392)
(917, 1010, 445)
(445, 435, 917)
(566, 313, 618)
(618, 313, 1104)
(1493, 204, 454)
(454, 143, 1493)
(204, 1493, 954)
(954, 1493, 1555)
(143, 454, 821)
(821, 99, 143)
(435, 445, 618)
(618, 1104, 435)
(724, 1392, 821)
(821, 1392, 99)
(524, 992, 1021)
(1021, 992, 961)
(727, 1314, 1037)
(727, 1037, 12)
(1037, 1146, 428)
(1146, 1037, 1314)
(727, 464, 52)
(464, 727, 12)
(1195, 1244, 448)
(1244, 1195, 1503)
(1146, 1299, 353)
(1146, 353, 428)
(1195, 353, 1299)
(353, 1195, 448)
(1503, 1016, 541)
(1503, 541, 1244)
(541, 52, 464)
(52, 541, 1016)
(1021, 961, 1132)
(1132, 961, 1289)
(511, 354, 449)
(449, 354, 606)
(449, 606, 1454)
(1454, 606, 1219)
(215, 53, 511)
(511, 53, 354)
(931, 1393, 524)
(524, 1393, 992)
(1454, 1219, 1209)
(1209, 1219, 162)
(1209, 162, 931)
(931, 162, 1393)
(22, 413, 913)
(22, 913, 962)
(539, 22, 962)
(539, 962, 525)
(525, 979, 665)
(525, 665, 539)
(665, 750, 406)
(750, 665, 979)
(406, 167, 667)
(167, 406, 750)
(414, 1556, 1240)
(1240, 1556, 882)
(407, 913, 413)
(913, 407, 751)
(1240, 751, 407)
(751, 1240, 882)
(657, 134, 765)
(134, 657, 752)
(460, 752, 657)
(752, 460, 102)
(460, 291, 102)
(719, 102, 291)
(291, 1426, 719)
(1426, 291, 1297)
(1297, 133, 1426)
(133, 1297, 289)
(488, 1384, 340)
(1384, 488, 23)
(1120, 134, 607)
(134, 1120, 765)
(488, 607, 23)
(607, 488, 1120)
(926, 1156, 1033)
(1156, 926, 548)
(548, 294, 494)
(294, 548, 926)
(1038, 812, 685)
(1038, 685, 714)
(1156, 1524, 1033)
(1033, 1524, 226)
(1367, 1156, 548)
(1156, 1367, 1543)
(395, 548, 494)
(548, 395, 1367)
(1524, 685, 322)
(685, 1524, 1215)
(1156, 1543, 1524)
(1543, 1215, 1524)
(1329, 926, 2)
(2, 926, 1033)
(25, 294, 1495)
(294, 25, 494)
(1394, 981, 2)
(1394, 2, 1155)
(1394, 104, 1235)
(104, 1394, 1155)
(797, 419, 397)
(419, 797, 24)
(25, 1395, 395)
(25, 395, 494)
(1524, 104, 226)
(104, 1524, 322)
(1038, 24, 797)
(24, 1038, 714)
(104, 1155, 226)
(263, 1329, 981)
(981, 1329, 2)
(397, 395, 1395)
(395, 397, 419)
(1329, 294, 926)
(395, 419, 1367)
(263, 1495, 294)
(263, 294, 1329)
(714, 685, 1215)
(987, 1235, 104)
(987, 104, 322)
(608, 639, 758)
(639, 608, 526)
(1358, 1078, 876)
(1358, 876, 1081)
(499, 1358, 1081)
(1358, 499, 625)
(387, 876, 1078)
(876, 387, 242)
(526, 883, 1397)
(883, 526, 608)
(883, 238, 1397)
(238, 883, 269)
(1102, 608, 758)
(758, 728, 1102)
(536, 1397, 238)
(1397, 536, 1239)
(718, 796, 963)
(796, 718, 983)
(744, 646, 561)
(646, 744, 1467)
(702, 744, 1316)
(744, 702, 1467)
(646, 887, 774)
(774, 561, 646)
(963, 429, 718)
(429, 963, 87)
(429, 87, 155)
(155, 810, 429)
(983, 1236, 833)
(1236, 983, 718)
(87, 217, 944)
(944, 155, 87)
(1521, 152, 1223)
(159, 101, 1530)
(834, 124, 492)
(492, 809, 834)
(1505, 356, 472)
(356, 1505, 335)
(1396, 492, 124)
(1396, 124, 332)
(1250, 335, 1505)
(335, 1250, 1230)
(1237, 347, 355)
(347, 1237, 584)
(1354, 793, 693)
(1354, 693, 1373)
(1227, 584, 1237)
(584, 1227, 581)
(783, 1354, 1373)
(783, 1373, 197)
(335, 124, 356)
(124, 834, 356)
(779, 731, 619)
(619, 156, 779)
(1000, 1085, 1022)
(1085, 1000, 401)
(120, 932, 1424)
(932, 120, 1210)
(1480, 1424, 932)
(1424, 1480, 103)
(295, 822, 1440)
(822, 295, 1071)
(1071, 945, 822)
(945, 1071, 1345)
(1345, 1210, 120)
(1345, 120, 945)
(1480, 1001, 658)
(1480, 658, 103)
(862, 529, 656)
(656, 384, 862)
(417, 1421, 560)
(1421, 417, 396)
(1492, 779, 156)
(779, 1492, 638)
(401, 1000, 731)
(1000, 619, 731)
(1531, 770, 1522)
(770, 1531, 1220)
(946, 1522, 1400)
(1522, 946, 1531)
(858, 1425, 903)
(858, 903, 645)
(645, 903, 54)
(54, 453, 645)
(453, 770, 1220)
(770, 453, 54)
(385, 1425, 858)
(1425, 385, 250)
(139, 247, 117)
(247, 139, 279)
(664, 1479, 1520)
(664, 1520, 1399)
(42, 479, 986)
(986, 1276, 42)
(699, 37, 281)
(37, 699, 678)
(279, 1238, 247)
(1238, 279, 567)
(1441, 1164, 384)
(862, 384, 1164)
(656, 396, 417)
(396, 656, 529)
(1145, 179, 947)
(179, 1145, 1371)
(993, 1157, 1082)
(1157, 993, 904)
(1105, 1376, 1046)
(1376, 1105, 1442)
(528, 221, 994)
(221, 528, 123)
(1145, 904, 993)
(904, 1145, 947)
(1371, 689, 179)
(689, 1371, 1202)
(528, 1046, 123)
(1046, 528, 1105)
(1376, 216, 1121)
(216, 1376, 1442)
(1039, 376, 434)
(376, 1039, 239)
(434, 364, 364)
(434, 364, 434)
(1286, 1040, 1040)
(1040, 1286, 1286)
(376, 434, 434)
(434, 376, 376)
(377, 877, 1523)
(877, 377, 164)
(164, 377, 377)
(377, 164, 164)
(375, 113, 113)
(375, 113, 375)
(164, 181, 181)
(164, 181, 164)
(1203, 282, 317)
(282, 1203, 948)
(317, 1301, 1301)
(1301, 317, 317)
(282, 317, 317)
(317, 282, 282)
(1512, 1512, 827)
(1512, 827, 827)
(462, 1342, 1005)
(1342, 462, 339)
(339, 339, 252)
(339, 252, 252)
(339, 462, 462)
(462, 339, 339)
(440, 462, 462)
(462, 440, 440)
