(0.197911, 0.026426),  (0.194358, 0.037058),  (0.209109, 0.031476)
(0.209109, 0.031476),  (0.194358, 0.037058),  (0.204059, 0.042673)
(0.404272, 0.024277),  (0.418625, 0.042983),  (0.418624, 0.018846)
(0.418625, 0.042983),  (0.404272, 0.024277),  (0.400719, 0.034908)
(0.389521, 0.029858),  (0.378324, 0.024808),  (0.374770, 0.035440)
(0.389521, 0.029858),  (0.374770, 0.035440),  (0.384471, 0.041056)
(0.203527, 0.016725),  (0.209109, 0.031476),  (0.214159, 0.020279)
(0.209109, 0.031476),  (0.203527, 0.016725),  (0.197911, 0.026426)
(0.418625, 0.042983),  (0.395103, 0.044610),  (0.400533, 0.058961)
(0.395103, 0.044610),  (0.418625, 0.042983),  (0.400719, 0.034908)
(0.418624, 0.018846),  (0.402646, 0.000755),  (0.404272, 0.024277)
(0.402646, 0.000755),  (0.394571, 0.018661),  (0.404272, 0.024277)
(0.214159, 0.020279),  (0.209109, 0.031476),  (0.223860, 0.025895)
(0.223860, 0.025895),  (0.209109, 0.031476),  (0.220306, 0.036526)
(0.220306, 0.036526),  (0.209109, 0.031476),  (0.214690, 0.046227)
(0.209109, 0.031476),  (0.204059, 0.042673),  (0.214690, 0.046227)
(0.214690, 0.046227),  (0.204059, 0.042673),  (0.195984, 0.060579)
(0.195984, 0.060579),  (0.220120, 0.060579),  (0.214690, 0.046227)
(0.360418, 0.040870),  (0.376396, 0.058962),  (0.374770, 0.035440)
(0.376396, 0.058962),  (0.384471, 0.041056),  (0.374770, 0.035440)
(0.204059, 0.042673),  (0.194358, 0.037058),  (0.195984, 0.060579)
(0.194358, 0.037058),  (0.180006, 0.042488),  (0.195984, 0.060579)
(0.404272, 0.024277),  (0.394571, 0.018661),  (0.389521, 0.029858)
(0.389521, 0.029858),  (0.400719, 0.034908),  (0.404272, 0.024277)
(0.360418, 0.040870),  (0.374770, 0.035440),  (0.360418, 0.016733)
(0.360418, 0.016733),  (0.374770, 0.035440),  (0.378324, 0.024808)
(0.214159, 0.020279),  (0.223860, 0.025895),  (0.222234, 0.002372)
(0.223860, 0.025895),  (0.238212, 0.020464),  (0.222234, 0.002372)
(0.378510, 0.000755),  (0.360418, 0.016733),  (0.383940, 0.015107)
(0.360418, 0.016733),  (0.378324, 0.024808),  (0.383940, 0.015107)
(0.194358, 0.037058),  (0.197911, 0.026426),  (0.180005, 0.018351)
(0.180005, 0.018351),  (0.180006, 0.042488),  (0.194358, 0.037058)
(0.203527, 0.016725),  (0.214159, 0.020279),  (0.222234, 0.002372)
(0.222234, 0.002372),  (0.198097, 0.002373),  (0.203527, 0.016725)
(0.383940, 0.015107),  (0.389521, 0.029858),  (0.394571, 0.018661)
(0.389521, 0.029858),  (0.383940, 0.015107),  (0.378324, 0.024808)
(0.810419, 0.614385),  (0.810420, 0.658612),  (0.813798, 0.614385)
(0.813798, 0.614385),  (0.810420, 0.658612),  (0.813799, 0.658612)
(0.810420, 0.658612),  (0.807041, 0.614385),  (0.807041, 0.658612)
(0.807041, 0.614385),  (0.810420, 0.658612),  (0.810419, 0.614385)
(0.807041, 0.658612),  (0.807041, 0.614385),  (0.803662, 0.658612)
(0.803662, 0.658612),  (0.807041, 0.614385),  (0.803662, 0.614385)
(0.823936, 0.658612),  (0.820556, 0.614386),  (0.820557, 0.658612)
(0.820556, 0.614386),  (0.823936, 0.658612),  (0.823935, 0.614386)
(0.813798, 0.614385),  (0.817178, 0.658612),  (0.817177, 0.614386)
(0.817178, 0.658612),  (0.813798, 0.614385),  (0.813799, 0.658612)
(0.820557, 0.658612),  (0.820556, 0.614386),  (0.817178, 0.658612)
(0.817178, 0.658612),  (0.820556, 0.614386),  (0.817177, 0.614386)
(0.963420, 0.734936),  (0.963420, 0.779162),  (0.966799, 0.734936)
(0.966799, 0.734936),  (0.963420, 0.779162),  (0.966799, 0.779162)
(0.963420, 0.779162),  (0.963420, 0.734936),  (0.960041, 0.779163)
(0.963420, 0.734936),  (0.960041, 0.734936),  (0.960041, 0.779163)
(0.960041, 0.779163),  (0.960041, 0.734936),  (0.956662, 0.779162)
(0.956662, 0.779162),  (0.960041, 0.734936),  (0.956662, 0.734936)
(0.976936, 0.779162),  (0.973557, 0.734936),  (0.973557, 0.779162)
(0.973557, 0.734936),  (0.976936, 0.779162),  (0.976936, 0.734936)
(0.966799, 0.734936),  (0.970178, 0.779162),  (0.970178, 0.734936)
(0.970178, 0.779162),  (0.966799, 0.734936),  (0.966799, 0.779162)
(0.973557, 0.779162),  (0.970178, 0.734936),  (0.970178, 0.779162)
(0.970178, 0.734936),  (0.973557, 0.779162),  (0.973557, 0.734936)
(0.280891, 0.947863),  (0.317299, 0.932260),  (0.282189, 0.930530)
(0.317299, 0.932260),  (0.280891, 0.947863),  (0.319058, 0.944268)
(0.283797, 0.999245),  (0.319058, 0.944268),  (0.280891, 0.947863)
(0.319058, 0.944268),  (0.283797, 0.999245),  (0.332784, 0.990452)
(0.343798, 0.932053),  (0.317299, 0.932260),  (0.319058, 0.944268)
(0.343798, 0.932053),  (0.336198, 0.910776),  (0.317299, 0.932260)
(0.343798, 0.932053),  (0.332784, 0.990452),  (0.358908, 0.982926)
(0.332784, 0.990452),  (0.343798, 0.932053),  (0.319058, 0.944268)
(0.753945, 0.317324),  (0.733963, 0.316789),  (0.749268, 0.348390)
(0.749268, 0.348390),  (0.733963, 0.316789),  (0.732815, 0.343428)
(0.656305, 0.402380),  (0.586207, 0.347688),  (0.573270, 0.355958)
(0.586207, 0.347688),  (0.656305, 0.402380),  (0.658513, 0.391438)
(0.246673, 0.828958),  (0.284131, 0.842141),  (0.258941, 0.801969)
(0.284131, 0.842141),  (0.296942, 0.819109),  (0.258941, 0.801969)
(0.246673, 0.828958),  (0.273239, 0.863685),  (0.284131, 0.842141)
(0.273239, 0.863685),  (0.246673, 0.828958),  (0.232850, 0.847971)
(0.258941, 0.801969),  (0.296942, 0.819109),  (0.306863, 0.794877)
(0.306863, 0.794877),  (0.259263, 0.771218),  (0.258941, 0.801969)
(0.316779, 0.772871),  (0.232359, 0.727747),  (0.259263, 0.771218)
(0.316779, 0.772871),  (0.259263, 0.771218),  (0.306863, 0.794877)
(0.599297, 0.286110),  (0.624440, 0.276487),  (0.609301, 0.265734)
(0.624440, 0.276487),  (0.599297, 0.286110),  (0.617922, 0.293368)
(0.490850, 0.440458),  (0.523840, 0.565502),  (0.527703, 0.438262)
(0.523840, 0.565502),  (0.490850, 0.440458),  (0.489503, 0.574640)
(0.489050, 0.403890),  (0.527703, 0.438262),  (0.532010, 0.403929)
(0.527703, 0.438262),  (0.489050, 0.403890),  (0.490850, 0.440458)
(0.480884, 0.438517),  (0.470676, 0.582075),  (0.489503, 0.574640)
(0.480884, 0.438517),  (0.489503, 0.574640),  (0.490850, 0.440458)
(0.470676, 0.582075),  (0.480884, 0.438517),  (0.427672, 0.470480)
(0.470676, 0.582075),  (0.427672, 0.470480),  (0.435431, 0.582903)
(0.427672, 0.470480),  (0.415840, 0.572194),  (0.435431, 0.582903)
(0.415840, 0.572194),  (0.427672, 0.470480),  (0.411338, 0.481149)
(0.411338, 0.481149),  (0.382396, 0.566161),  (0.415840, 0.572194)
(0.382396, 0.566161),  (0.411338, 0.481149),  (0.361762, 0.492237)
(0.584669, 0.566918),  (0.552949, 0.468959),  (0.542944, 0.566836)
(0.552949, 0.468959),  (0.584669, 0.566918),  (0.597911, 0.473296)
(0.523840, 0.565502),  (0.552949, 0.468959),  (0.527703, 0.438262)
(0.552949, 0.468959),  (0.523840, 0.565502),  (0.542944, 0.566836)
(0.584669, 0.566918),  (0.620165, 0.486706),  (0.597911, 0.473296)
(0.620165, 0.486706),  (0.584669, 0.566918),  (0.602950, 0.569200)
(0.580714, 0.593403),  (0.542944, 0.566836),  (0.544523, 0.593614)
(0.542944, 0.566836),  (0.580714, 0.593403),  (0.584669, 0.566918)
(0.544523, 0.593614),  (0.542944, 0.566836),  (0.527598, 0.592448)
(0.542944, 0.566836),  (0.523840, 0.565502),  (0.527598, 0.592448)
(0.596168, 0.595101),  (0.602950, 0.569200),  (0.580714, 0.593403)
(0.580714, 0.593403),  (0.602950, 0.569200),  (0.584669, 0.566918)
(0.216674, 0.313238),  (0.182836, 0.344179),  (0.215378, 0.344916)
(0.182836, 0.344179),  (0.216674, 0.313238),  (0.181843, 0.308468)
(0.215378, 0.344916),  (0.179195, 0.360476),  (0.212711, 0.360627)
(0.179195, 0.360476),  (0.215378, 0.344916),  (0.182836, 0.344179)
(0.215844, 0.297831),  (0.179492, 0.292800),  (0.216674, 0.313238)
(0.216674, 0.313238),  (0.179492, 0.292800),  (0.181843, 0.308468)
(0.381022, 0.591576),  (0.410296, 0.599230),  (0.415840, 0.572194)
(0.415840, 0.572194),  (0.382396, 0.566161),  (0.381022, 0.591576)
(0.410296, 0.599230),  (0.434571, 0.608039),  (0.435431, 0.582903)
(0.435431, 0.582903),  (0.415840, 0.572194),  (0.410296, 0.599230)
(0.435431, 0.582903),  (0.470006, 0.608038),  (0.470676, 0.582075)
(0.470006, 0.608038),  (0.435431, 0.582903),  (0.434571, 0.608039)
(0.495633, 0.602301),  (0.470676, 0.582075),  (0.470006, 0.608038)
(0.470676, 0.582075),  (0.495633, 0.602301),  (0.489503, 0.574640)
(0.527598, 0.592448),  (0.489503, 0.574640),  (0.495633, 0.602301)
(0.489503, 0.574640),  (0.527598, 0.592448),  (0.523840, 0.565502)
(0.338724, 0.347974),  (0.241337, 0.320718),  (0.335297, 0.367546)
(0.335297, 0.367546),  (0.241337, 0.320718),  (0.236833, 0.344143)
(0.335297, 0.367546),  (0.233961, 0.355825),  (0.333523, 0.376551)
(0.233961, 0.355825),  (0.335297, 0.367546),  (0.236833, 0.344143)
(0.340559, 0.339560),  (0.244231, 0.308310),  (0.338724, 0.347974)
(0.338724, 0.347974),  (0.244231, 0.308310),  (0.241337, 0.320718)
(0.216932, 0.502251),  (0.218636, 0.468944),  (0.179750, 0.474592)
(0.216932, 0.502251),  (0.179750, 0.474592),  (0.182302, 0.505361)
(0.225074, 0.448458),  (0.181121, 0.450332),  (0.218636, 0.468944)
(0.181121, 0.450332),  (0.179750, 0.474592),  (0.218636, 0.468944)
(0.181121, 0.450332),  (0.225074, 0.448458),  (0.180078, 0.416792)
(0.180078, 0.416792),  (0.225074, 0.448458),  (0.223802, 0.413928)
(0.217533, 0.394069),  (0.180078, 0.416792),  (0.223802, 0.413928)
(0.180078, 0.416792),  (0.217533, 0.394069),  (0.179509, 0.393135)
(0.212711, 0.360627),  (0.179509, 0.393135),  (0.217533, 0.394069)
(0.179509, 0.393135),  (0.212711, 0.360627),  (0.179195, 0.360476)
(0.712317, 0.409442),  (0.694192, 0.421114),  (0.712317, 0.421114)
(0.694192, 0.421114),  (0.712317, 0.409442),  (0.694192, 0.409442)
(0.774538, 0.421114),  (0.791899, 0.421114),  (0.774537, 0.409442)
(0.791899, 0.421114),  (0.791899, 0.409442),  (0.774537, 0.409442)
(0.722338, 0.409443),  (0.738989, 0.421114),  (0.738989, 0.409443)
(0.738989, 0.421114),  (0.722338, 0.409443),  (0.722338, 0.421114)
(0.245559, 0.506559),  (0.340559, 0.458489),  (0.234494, 0.463827)
(0.331821, 0.439909),  (0.234494, 0.463827),  (0.340559, 0.458489)
(0.234494, 0.463827),  (0.331821, 0.439909),  (0.327935, 0.428133)
(0.327935, 0.428133),  (0.225074, 0.448458),  (0.234494, 0.463827)
(0.225074, 0.448458),  (0.327935, 0.428133),  (0.223802, 0.413928)
(0.223802, 0.413928),  (0.327935, 0.428133),  (0.327114, 0.408796)
(0.327114, 0.408796),  (0.226006, 0.395914),  (0.223802, 0.413928)
(0.226006, 0.395914),  (0.327114, 0.408796),  (0.329334, 0.396772)
(0.333523, 0.376551),  (0.226006, 0.395914),  (0.329334, 0.396772)
(0.226006, 0.395914),  (0.333523, 0.376551),  (0.233961, 0.355825)
(0.244231, 0.308310),  (0.216674, 0.313238),  (0.241337, 0.320718)
(0.216674, 0.313238),  (0.244231, 0.308310),  (0.215844, 0.297831)
(0.241337, 0.320718),  (0.215378, 0.344916),  (0.236833, 0.344143)
(0.215378, 0.344916),  (0.241337, 0.320718),  (0.216674, 0.313238)
(0.217533, 0.394069),  (0.223802, 0.413928),  (0.226006, 0.395914)
(0.234494, 0.463827),  (0.216932, 0.502251),  (0.245559, 0.506559)
(0.216932, 0.502251),  (0.234494, 0.463827),  (0.218636, 0.468944)
(0.236833, 0.344143),  (0.215378, 0.344916),  (0.233961, 0.355825)
(0.215378, 0.344916),  (0.212711, 0.360627),  (0.233961, 0.355825)
(0.226006, 0.395914),  (0.233961, 0.355825),  (0.212711, 0.360627)
(0.226006, 0.395914),  (0.212711, 0.360627),  (0.217533, 0.394069)
(0.225074, 0.448458),  (0.218636, 0.468944),  (0.234494, 0.463827)
(0.623185, 0.480769),  (0.603418, 0.463066),  (0.597911, 0.473296)
(0.597911, 0.473296),  (0.620165, 0.486706),  (0.623185, 0.480769)
(0.577196, 0.434989),  (0.597911, 0.473296),  (0.603418, 0.463066)
(0.597911, 0.473296),  (0.577196, 0.434989),  (0.552949, 0.468959)
(0.411338, 0.481149),  (0.360418, 0.486222),  (0.361762, 0.492237)
(0.360418, 0.486222),  (0.411338, 0.481149),  (0.409551, 0.475016)
(0.427672, 0.470480),  (0.409551, 0.475016),  (0.411338, 0.481149)
(0.409551, 0.475016),  (0.427672, 0.470480),  (0.422777, 0.460758)
(0.480884, 0.438517),  (0.422777, 0.460758),  (0.427672, 0.470480)
(0.422777, 0.460758),  (0.480884, 0.438517),  (0.470432, 0.412092)
(0.489050, 0.403890),  (0.480884, 0.438517),  (0.490850, 0.440458)
(0.480884, 0.438517),  (0.489050, 0.403890),  (0.470432, 0.412092)
(0.577196, 0.434989),  (0.532010, 0.403929),  (0.527703, 0.438262)
(0.527703, 0.438262),  (0.552949, 0.468959),  (0.577196, 0.434989)
(0.038219, 0.051752),  (0.042795, 0.037909),  (0.037302, 0.037638)
(0.042795, 0.037909),  (0.038219, 0.051752),  (0.045437, 0.050811)
(0.022693, 0.037614),  (0.037302, 0.037638),  (0.033157, 0.032287)
(0.022693, 0.037614),  (0.033157, 0.032287),  (0.026972, 0.032359)
(0.087972, 0.026687),  (0.071729, 0.035158),  (0.078160, 0.041893)
(0.071729, 0.035158),  (0.087972, 0.026687),  (0.076030, 0.024823)
(0.039239, 0.025855),  (0.033320, 0.027114),  (0.036216, 0.028806)
(0.033320, 0.027114),  (0.039239, 0.025855),  (0.034435, 0.022694)
(0.071729, 0.035158),  (0.061110, 0.041226),  (0.078160, 0.041893)
(0.061110, 0.041226),  (0.071729, 0.035158),  (0.060580, 0.032760)
(0.606940, 0.151267),  (0.619270, 0.157080),  (0.612974, 0.137856)
(0.612974, 0.137856),  (0.619270, 0.157080),  (0.625338, 0.143435)
(0.039239, 0.025855),  (0.047091, 0.028319),  (0.044434, 0.022291)
(0.039239, 0.025855),  (0.044434, 0.022291),  (0.041309, 0.021832)
(0.042795, 0.037909),  (0.047091, 0.028319),  (0.039239, 0.025855)
(0.047091, 0.028319),  (0.042795, 0.037909),  (0.052234, 0.034867)
(0.023216, 0.004808),  (0.035940, 0.013946),  (0.036550, 0.005058)
(0.035940, 0.013946),  (0.023216, 0.004808),  (0.024341, 0.013394)
(0.579325, 0.137000),  (0.584682, 0.125944),  (0.580081, 0.121739)
(0.579325, 0.137000),  (0.580081, 0.121739),  (0.573074, 0.135978)
(0.035940, 0.013946),  (0.024341, 0.013394),  (0.024364, 0.017156)
(0.035940, 0.013946),  (0.024364, 0.017156),  (0.035848, 0.017687)
(0.050851, 0.014336),  (0.049514, 0.006055),  (0.046085, 0.011356)
(0.049514, 0.006055),  (0.050851, 0.014336),  (0.055407, 0.009036)
(0.057803, 0.024901),  (0.051023, 0.021071),  (0.047091, 0.028319)
(0.047091, 0.028319),  (0.051023, 0.021071),  (0.044434, 0.022291)
(0.057803, 0.024901),  (0.057956, 0.013733),  (0.052063, 0.017526)
(0.057803, 0.024901),  (0.052063, 0.017526),  (0.051023, 0.021071)
(0.057956, 0.013733),  (0.050851, 0.014336),  (0.052063, 0.017526)
(0.050851, 0.014336),  (0.057956, 0.013733),  (0.055407, 0.009036)
(0.046085, 0.011356),  (0.041668, 0.005240),  (0.041530, 0.011388)
(0.041668, 0.005240),  (0.046085, 0.011356),  (0.049514, 0.006055)
(0.591673, 0.129107),  (0.579325, 0.137000),  (0.586371, 0.140423)
(0.579325, 0.137000),  (0.591673, 0.129107),  (0.584682, 0.125944)
(0.025887, 0.022733),  (0.034435, 0.022694),  (0.035848, 0.017687)
(0.025887, 0.022733),  (0.035848, 0.017687),  (0.024364, 0.017156)
(0.041309, 0.021832),  (0.034435, 0.022694),  (0.039239, 0.025855)
(0.034435, 0.022694),  (0.041309, 0.021832),  (0.035848, 0.017687)
(0.033320, 0.027114),  (0.026832, 0.027161),  (0.033157, 0.032287)
(0.026832, 0.027161),  (0.026972, 0.032359),  (0.033157, 0.032287)
(0.081548, 0.018517),  (0.076030, 0.024823),  (0.087972, 0.026687)
(0.076030, 0.024823),  (0.081548, 0.018517),  (0.075067, 0.019376)
(0.581717, 0.147777),  (0.586371, 0.140423),  (0.578617, 0.144529)
(0.578617, 0.144529),  (0.586371, 0.140423),  (0.579325, 0.137000)
(0.572286, 0.153273),  (0.578617, 0.144529),  (0.572098, 0.142666)
(0.578617, 0.144529),  (0.572286, 0.153273),  (0.581717, 0.147777)
(0.579325, 0.137000),  (0.572098, 0.142666),  (0.578617, 0.144529)
(0.572098, 0.142666),  (0.579325, 0.137000),  (0.573074, 0.135978)
(0.638339, 0.148750),  (0.643154, 0.168784),  (0.649843, 0.153708)
(0.643154, 0.168784),  (0.638339, 0.148750),  (0.631684, 0.163483)
(0.606940, 0.151267),  (0.604677, 0.162983),  (0.619270, 0.157080)
(0.604677, 0.162983),  (0.616644, 0.167434),  (0.619270, 0.157080)
(0.601004, 0.133070),  (0.591673, 0.129107),  (0.595527, 0.145148)
(0.595527, 0.145148),  (0.591673, 0.129107),  (0.586371, 0.140423)
(0.654734, 0.174635),  (0.638388, 0.177342),  (0.648991, 0.182952)
(0.638388, 0.177342),  (0.654734, 0.174635),  (0.643154, 0.168784)
(0.649843, 0.153708),  (0.654734, 0.174635),  (0.661739, 0.158672)
(0.654734, 0.174635),  (0.649843, 0.153708),  (0.643154, 0.168784)
(0.619270, 0.157080),  (0.638339, 0.148750),  (0.625338, 0.143435)
(0.638339, 0.148750),  (0.619270, 0.157080),  (0.631684, 0.163483)
(0.631684, 0.163483),  (0.627189, 0.171991),  (0.638388, 0.177342)
(0.631684, 0.163483),  (0.638388, 0.177342),  (0.643154, 0.168784)
(0.616644, 0.167434),  (0.631684, 0.163483),  (0.619270, 0.157080)
(0.631684, 0.163483),  (0.616644, 0.167434),  (0.627189, 0.171991)
(0.643392, 0.109011),  (0.652667, 0.071406),  (0.643391, 0.053655)
(0.652667, 0.071406),  (0.643392, 0.109011),  (0.652667, 0.091260)
(0.591612, 0.155494),  (0.606940, 0.151267),  (0.595527, 0.145148)
(0.591612, 0.155494),  (0.604677, 0.162983),  (0.606940, 0.151267)
(0.601004, 0.133070),  (0.595527, 0.145148),  (0.606940, 0.151267)
(0.601004, 0.133070),  (0.606940, 0.151267),  (0.612974, 0.137856)
(0.613678, 0.177536),  (0.604677, 0.162983),  (0.601837, 0.175232)
(0.604677, 0.162983),  (0.613678, 0.177536),  (0.616644, 0.167434)
(0.036216, 0.028806),  (0.037302, 0.037638),  (0.042795, 0.037909)
(0.036216, 0.028806),  (0.042795, 0.037909),  (0.039239, 0.025855)
(0.591612, 0.155494),  (0.586371, 0.140423),  (0.581717, 0.147777)
(0.586371, 0.140423),  (0.591612, 0.155494),  (0.595527, 0.145148)
(0.078160, 0.041893),  (0.091370, 0.029650),  (0.087972, 0.026687)
(0.091370, 0.029650),  (0.078160, 0.041893),  (0.084547, 0.048621)
(0.078160, 0.041893),  (0.062400, 0.050047),  (0.084547, 0.048621)
(0.062400, 0.050047),  (0.078160, 0.041893),  (0.061110, 0.041226)
(0.033320, 0.027114),  (0.033157, 0.032287),  (0.036216, 0.028806)
(0.037302, 0.037638),  (0.036216, 0.028806),  (0.033157, 0.032287)
(0.045437, 0.050811),  (0.057774, 0.041700),  (0.042795, 0.037909)
(0.057774, 0.041700),  (0.052234, 0.034867),  (0.042795, 0.037909)
(0.070339, 0.014413),  (0.081548, 0.018517),  (0.086712, 0.011265)
(0.081548, 0.018517),  (0.070339, 0.014413),  (0.075067, 0.019376)
(0.594833, 0.065989),  (0.581244, 0.090944),  (0.594834, 0.096677)
(0.581244, 0.090944),  (0.594833, 0.065989),  (0.581243, 0.071723)
(0.648991, 0.182952),  (0.638388, 0.177342),  (0.637911, 0.193557)
(0.637911, 0.193557),  (0.638388, 0.177342),  (0.630391, 0.189265)
(0.627189, 0.171991),  (0.630391, 0.189265),  (0.638388, 0.177342)
(0.630391, 0.189265),  (0.627189, 0.171991),  (0.621364, 0.181468)
(0.616644, 0.167434),  (0.621364, 0.181468),  (0.627189, 0.171991)
(0.616644, 0.167434),  (0.613678, 0.177536),  (0.621364, 0.181468)
(0.601837, 0.175232),  (0.604677, 0.162983),  (0.587339, 0.167755)
(0.587339, 0.167755),  (0.604677, 0.162983),  (0.591612, 0.155494)
(0.587339, 0.167755),  (0.581717, 0.147777),  (0.572286, 0.153273)
(0.581717, 0.147777),  (0.587339, 0.167755),  (0.591612, 0.155494)
(0.034435, 0.022694),  (0.025887, 0.022733),  (0.026832, 0.027161)
(0.034435, 0.022694),  (0.026832, 0.027161),  (0.033320, 0.027114)
(0.637911, 0.193557),  (0.643008, 0.199306),  (0.648991, 0.182952)
(0.643008, 0.199306),  (0.658043, 0.193051),  (0.648991, 0.182952)
(0.645773, 0.210433),  (0.658043, 0.193051),  (0.643008, 0.199306)
(0.658043, 0.193051),  (0.645773, 0.210433),  (0.665211, 0.210433)
(0.036550, 0.005058),  (0.041530, 0.011388),  (0.041668, 0.005240)
(0.041530, 0.011388),  (0.036550, 0.005058),  (0.035940, 0.013946)
(0.084657, 0.050973),  (0.112774, 0.052366),  (0.084547, 0.048621)
(0.616119, 0.102249),  (0.616119, 0.060417),  (0.594833, 0.065989)
(0.616119, 0.102249),  (0.594833, 0.065989),  (0.594834, 0.096677)
(0.674278, 0.163011),  (0.661739, 0.158672),  (0.665923, 0.181387)
(0.665923, 0.181387),  (0.661739, 0.158672),  (0.654734, 0.174635)
(0.579023, 0.070852),  (0.579025, 0.091815),  (0.581244, 0.090944)
(0.579023, 0.070852),  (0.581244, 0.090944),  (0.581243, 0.071723)
(0.665923, 0.181387),  (0.648991, 0.182952),  (0.658043, 0.193051)
(0.648991, 0.182952),  (0.665923, 0.181387),  (0.654734, 0.174635)
(0.084547, 0.048621),  (0.062638, 0.052366),  (0.084657, 0.050973)
(0.062638, 0.052366),  (0.084547, 0.048621),  (0.062400, 0.050047)
(0.673437, 0.186869),  (0.683802, 0.165433),  (0.674278, 0.163011)
(0.673437, 0.186869),  (0.674278, 0.163011),  (0.665923, 0.181387)
(0.057774, 0.041700),  (0.047236, 0.052366),  (0.059070, 0.043627)
(0.047236, 0.052366),  (0.057774, 0.041700),  (0.045437, 0.050811)
(0.616119, 0.060417),  (0.616119, 0.102249),  (0.643392, 0.109011)
(0.616119, 0.060417),  (0.643392, 0.109011),  (0.643391, 0.053655)
(0.673437, 0.186869),  (0.658043, 0.193051),  (0.665211, 0.210433)
(0.658043, 0.193051),  (0.673437, 0.186869),  (0.665923, 0.181387)
(0.037302, 0.037638),  (0.022693, 0.037614),  (0.038219, 0.051752)
(0.022693, 0.037614),  (0.021701, 0.051815),  (0.038219, 0.051752)
(0.043632, 0.181692),  (0.000755, 0.159235),  (0.007682, 0.192030)
(0.000755, 0.159235),  (0.043632, 0.181692),  (0.037936, 0.145638)
(0.062476, 0.179439),  (0.037936, 0.145638),  (0.043632, 0.181692)
(0.037936, 0.145638),  (0.062476, 0.179439),  (0.064653, 0.140336)
(0.088081, 0.178457),  (0.064653, 0.140336),  (0.062476, 0.179439)
(0.064653, 0.140336),  (0.088081, 0.178457),  (0.088081, 0.137627)
(0.330262, 0.532891),  (0.344781, 0.554668),  (0.348410, 0.553187)
(0.344781, 0.554668),  (0.330262, 0.532891),  (0.328128, 0.536048)
(0.344289, 0.592516),  (0.344781, 0.554668),  (0.340227, 0.592941)
(0.344289, 0.592516),  (0.348410, 0.553187),  (0.344781, 0.554668)
(0.308589, 0.523586),  (0.328128, 0.536048),  (0.330262, 0.532891)
(0.328128, 0.536048),  (0.308589, 0.523586),  (0.308572, 0.528840)
(0.343639, 0.138272),  (0.301890, 0.161468),  (0.336790, 0.170025)
(0.301890, 0.161468),  (0.343639, 0.138272),  (0.307184, 0.125625)
(0.282590, 0.121185),  (0.261822, 0.160532),  (0.284903, 0.159653)
(0.261822, 0.160532),  (0.282590, 0.121185),  (0.261822, 0.119441)
(0.340227, 0.592941),  (0.334100, 0.624409),  (0.344289, 0.592516)
(0.334100, 0.624409),  (0.340227, 0.592941),  (0.329988, 0.623730)
(0.307184, 0.125625),  (0.284903, 0.159653),  (0.301890, 0.161468)
(0.284903, 0.159653),  (0.307184, 0.125625),  (0.282590, 0.121185)
(0.222224, 0.930928),  (0.179833, 0.922401),  (0.179828, 0.976590)
(0.222224, 0.930928),  (0.179828, 0.976590),  (0.217506, 0.985134)
(0.217506, 0.985134),  (0.280891, 0.947863),  (0.222224, 0.930928)
(0.280891, 0.947863),  (0.217506, 0.985134),  (0.283797, 0.999245)
(0.222224, 0.930928),  (0.280891, 0.947863),  (0.282189, 0.930530)
(0.222224, 0.930928),  (0.282189, 0.930530),  (0.252994, 0.908067)
(0.179833, 0.922401),  (0.207643, 0.869864),  (0.179836, 0.871309)
(0.207643, 0.869864),  (0.179833, 0.922401),  (0.222224, 0.930928)
(0.252994, 0.908067),  (0.207643, 0.869864),  (0.222224, 0.930928)
(0.232850, 0.847971),  (0.252994, 0.908067),  (0.273239, 0.863685)
(0.252994, 0.908067),  (0.232850, 0.847971),  (0.207643, 0.869864)
(0.462384, 0.206673),  (0.414797, 0.117824),  (0.439592, 0.218276)
(0.414797, 0.117824),  (0.462384, 0.206673),  (0.462044, 0.117823)
(0.462044, 0.117823),  (0.462384, 0.206673),  (0.481433, 0.182399)
(0.462044, 0.117823),  (0.481433, 0.182399),  (0.485024, 0.134548)
(0.485024, 0.134548),  (0.481433, 0.182399),  (0.488218, 0.161760)
(0.000755, 0.136116),  (0.083138, 0.108615),  (0.009576, 0.091903)
(0.083138, 0.108615),  (0.000755, 0.136116),  (0.087867, 0.136116)
(0.009576, 0.091903),  (0.070111, 0.080424),  (0.016082, 0.070562)
(0.070111, 0.080424),  (0.009576, 0.091903),  (0.083138, 0.108615)
(0.016082, 0.070562),  (0.070111, 0.080424),  (0.056267, 0.062933)
(0.016082, 0.070562),  (0.056267, 0.062933),  (0.033826, 0.053877)
(0.336198, 0.910776),  (0.252994, 0.908067),  (0.282189, 0.930530)
(0.336198, 0.910776),  (0.282189, 0.930530),  (0.317299, 0.932260)
(0.318401, 0.274622),  (0.304340, 0.171535),  (0.270358, 0.171535)
(0.270358, 0.171535),  (0.274659, 0.284706),  (0.318401, 0.274622)
(0.318401, 0.274622),  (0.343639, 0.218538),  (0.304340, 0.171535)
(0.343639, 0.218538),  (0.318401, 0.274622),  (0.342746, 0.264297)
(0.437254, 0.886294),  (0.443788, 0.942692),  (0.455876, 0.885878)
(0.443788, 0.942692),  (0.437254, 0.886294),  (0.437358, 0.942751)
(0.437420, 0.976810),  (0.452380, 0.999150),  (0.464851, 0.976132)
